##gff-version 3
#
763	DC	exon	1	80	.	+	.	gene_id=763
764	DC	chromosome	1	80	.	+	.	ID=764
764	DC	gene	1	80	.	+	.	gene_id=764
764	DC	exon	1	80	.	+	.	gene_id=764
765	DC	chromosome	1	80	.	+	.	ID=765
765	DC	gene	1	80	.	+	.	gene_id=765
765	DC	exon	1	80	.	+	.	gene_id=765
766	DC	chromosome	1	80	.	+	.	ID=766
766	DC	gene	1	80	.	+	.	gene_id=766
766	DC	exon	1	80	.	+	.	gene_id=766
767	DC	chromosome	1	80	.	+	.	ID=767
767	DC	gene	1	80	.	+	.	gene_id=767
767	DC	exon	1	80	.	+	.	gene_id=767
768	DC	chromosome	1	80	.	+	.	ID=768
768	DC	gene	1	80	.	+	.	gene_id=768
768	DC	exon	1	80	.	+	.	gene_id=768
769	DC	chromosome	1	80	.	+	.	ID=769
769	DC	gene	1	80	.	+	.	gene_id=769
769	DC	exon	1	80	.	+	.	gene_id=769
770	DC	chromosome	1	80	.	+	.	ID=770
770	DC	gene	1	80	.	+	.	gene_id=770
770	DC	exon	1	80	.	+	.	gene_id=770
771	DC	chromosome	1	80	.	+	.	ID=771
771	DC	gene	1	80	.	+	.	gene_id=771
771	DC	exon	1	80	.	+	.	gene_id=771
772	DC	chromosome	1	80	.	+	.	ID=772
772	DC	gene	1	80	.	+	.	gene_id=772
772	DC	exon	1	80	.	+	.	gene_id=772
773	DC	chromosome	1	80	.	+	.	ID=773
773	DC	gene	1	80	.	+	.	gene_id=773
773	DC	exon	1	80	.	+	.	gene_id=773
774	DC	chromosome	1	80	.	+	.	ID=774
774	DC	gene	1	80	.	+	.	gene_id=774
774	DC	exon	1	80	.	+	.	gene_id=774
775	DC	chromosome	1	80	.	+	.	ID=775
775	DC	gene	1	80	.	+	.	gene_id=775
775	DC	exon	1	80	.	+	.	gene_id=775
776	DC	chromosome	1	80	.	+	.	ID=776
776	DC	gene	1	80	.	+	.	gene_id=776
776	DC	exon	1	80	.	+	.	gene_id=776
777	DC	chromosome	1	80	.	+	.	ID=777
777	DC	gene	1	80	.	+	.	gene_id=777
777	DC	exon	1	80	.	+	.	gene_id=777
778	DC	chromosome	1	80	.	+	.	ID=778
778	DC	gene	1	80	.	+	.	gene_id=778
778	DC	exon	1	80	.	+	.	gene_id=778
779	DC	chromosome	1	80	.	+	.	ID=779
779	DC	gene	1	80	.	+	.	gene_id=779
779	DC	exon	1	80	.	+	.	gene_id=779
780	DC	chromosome	1	80	.	+	.	ID=780
780	DC	gene	1	80	.	+	.	gene_id=780
780	DC	exon	1	80	.	+	.	gene_id=780
781	DC	chromosome	1	80	.	+	.	ID=781
781	DC	gene	1	80	.	+	.	gene_id=781
781	DC	exon	1	80	.	+	.	gene_id=781
782	DC	chromosome	1	80	.	+	.	ID=782
782	DC	gene	1	80	.	+	.	gene_id=782
782	DC	exon	1	80	.	+	.	gene_id=782
783	DC	chromosome	1	80	.	+	.	ID=783
783	DC	gene	1	80	.	+	.	gene_id=783
783	DC	exon	1	80	.	+	.	gene_id=783
784	DC	chromosome	1	80	.	+	.	ID=784
784	DC	gene	1	80	.	+	.	gene_id=784
784	DC	exon	1	80	.	+	.	gene_id=784
785	DC	chromosome	1	80	.	+	.	ID=785
785	DC	gene	1	80	.	+	.	gene_id=785
785	DC	exon	1	80	.	+	.	gene_id=785
786	DC	chromosome	1	80	.	+	.	ID=786
786	DC	gene	1	80	.	+	.	gene_id=786
786	DC	exon	1	80	.	+	.	gene_id=786
787	DC	chromosome	1	80	.	+	.	ID=787
787	DC	gene	1	80	.	+	.	gene_id=787
787	DC	exon	1	80	.	+	.	gene_id=787
788	DC	chromosome	1	80	.	+	.	ID=788
788	DC	gene	1	80	.	+	.	gene_id=788
788	DC	exon	1	80	.	+	.	gene_id=788
789	DC	chromosome	1	80	.	+	.	ID=789
789	DC	gene	1	80	.	+	.	gene_id=789
789	DC	exon	1	80	.	+	.	gene_id=789
790	DC	chromosome	1	80	.	+	.	ID=790
790	DC	gene	1	80	.	+	.	gene_id=790
790	DC	exon	1	80	.	+	.	gene_id=790
791	DC	chromosome	1	80	.	+	.	ID=791
791	DC	gene	1	80	.	+	.	gene_id=791
791	DC	exon	1	80	.	+	.	gene_id=791
792	DC	chromosome	1	80	.	+	.	ID=792
792	DC	gene	1	80	.	+	.	gene_id=792
792	DC	exon	1	80	.	+	.	gene_id=792
793	DC	chromosome	1	80	.	+	.	ID=793
793	DC	gene	1	80	.	+	.	gene_id=793
793	DC	exon	1	80	.	+	.	gene_id=793
794	DC	chromosome	1	80	.	+	.	ID=794
794	DC	gene	1	80	.	+	.	gene_id=794
794	DC	exon	1	80	.	+	.	gene_id=794
795	DC	chromosome	1	80	.	+	.	ID=795
795	DC	gene	1	80	.	+	.	gene_id=795
795	DC	exon	1	80	.	+	.	gene_id=795
796	DC	chromosome	1	80	.	+	.	ID=796
796	DC	gene	1	80	.	+	.	gene_id=796
796	DC	exon	1	80	.	+	.	gene_id=796
797	DC	chromosome	1	80	.	+	.	ID=797
797	DC	gene	1	80	.	+	.	gene_id=797
797	DC	exon	1	80	.	+	.	gene_id=797
798	DC	chromosome	1	80	.	+	.	ID=798
798	DC	gene	1	80	.	+	.	gene_id=798
798	DC	exon	1	80	.	+	.	gene_id=798
799	DC	chromosome	1	80	.	+	.	ID=799
799	DC	gene	1	80	.	+	.	gene_id=799
799	DC	exon	1	80	.	+	.	gene_id=799
800	DC	chromosome	1	80	.	+	.	ID=800
800	DC	gene	1	80	.	+	.	gene_id=800
800	DC	exon	1	80	.	+	.	gene_id=800
801	DC	chromosome	1	80	.	+	.	ID=801
801	DC	gene	1	80	.	+	.	gene_id=801
801	DC	exon	1	80	.	+	.	gene_id=801
802	DC	chromosome	1	80	.	+	.	ID=802
802	DC	gene	1	80	.	+	.	gene_id=802
802	DC	exon	1	80	.	+	.	gene_id=802
803	DC	chromosome	1	80	.	+	.	ID=803
803	DC	gene	1	80	.	+	.	gene_id=803
803	DC	exon	1	80	.	+	.	gene_id=803
804	DC	chromosome	1	80	.	+	.	ID=804
804	DC	gene	1	80	.	+	.	gene_id=804
804	DC	exon	1	80	.	+	.	gene_id=804
805	DC	chromosome	1	80	.	+	.	ID=805
805	DC	gene	1	80	.	+	.	gene_id=805
805	DC	exon	1	80	.	+	.	gene_id=805
806	DC	chromosome	1	80	.	+	.	ID=806
806	DC	gene	1	80	.	+	.	gene_id=806
806	DC	exon	1	80	.	+	.	gene_id=806
807	DC	chromosome	1	80	.	+	.	ID=807
807	DC	gene	1	80	.	+	.	gene_id=807
807	DC	exon	1	80	.	+	.	gene_id=807
808	DC	chromosome	1	80	.	+	.	ID=808
808	DC	gene	1	80	.	+	.	gene_id=808
808	DC	exon	1	80	.	+	.	gene_id=808
809	DC	chromosome	1	80	.	+	.	ID=809
809	DC	gene	1	80	.	+	.	gene_id=809
809	DC	exon	1	80	.	+	.	gene_id=809
810	DC	chromosome	1	80	.	+	.	ID=810
810	DC	gene	1	80	.	+	.	gene_id=810
810	DC	exon	1	80	.	+	.	gene_id=810
811	DC	chromosome	1	80	.	+	.	ID=811
811	DC	gene	1	80	.	+	.	gene_id=811
811	DC	exon	1	80	.	+	.	gene_id=811
812	DC	chromosome	1	80	.	+	.	ID=812
812	DC	gene	1	80	.	+	.	gene_id=812
812	DC	exon	1	80	.	+	.	gene_id=812
813	DC	chromosome	1	80	.	+	.	ID=813
813	DC	gene	1	80	.	+	.	gene_id=813
813	DC	exon	1	80	.	+	.	gene_id=813
814	DC	chromosome	1	80	.	+	.	ID=814
814	DC	gene	1	80	.	+	.	gene_id=814
814	DC	exon	1	80	.	+	.	gene_id=814
815	DC	chromosome	1	80	.	+	.	ID=815
815	DC	gene	1	80	.	+	.	gene_id=815
815	DC	exon	1	80	.	+	.	gene_id=815
816	DC	chromosome	1	80	.	+	.	ID=816
816	DC	gene	1	80	.	+	.	gene_id=816
816	DC	exon	1	80	.	+	.	gene_id=816
817	DC	chromosome	1	80	.	+	.	ID=817
817	DC	gene	1	80	.	+	.	gene_id=817
817	DC	exon	1	80	.	+	.	gene_id=817
818	DC	chromosome	1	80	.	+	.	ID=818
818	DC	gene	1	80	.	+	.	gene_id=818
818	DC	exon	1	80	.	+	.	gene_id=818
819	DC	chromosome	1	80	.	+	.	ID=819
819	DC	gene	1	80	.	+	.	gene_id=819
819	DC	exon	1	80	.	+	.	gene_id=819
820	DC	chromosome	1	80	.	+	.	ID=820
820	DC	gene	1	80	.	+	.	gene_id=820
820	DC	exon	1	80	.	+	.	gene_id=820
821	DC	chromosome	1	80	.	+	.	ID=821
821	DC	gene	1	80	.	+	.	gene_id=821
821	DC	exon	1	80	.	+	.	gene_id=821
822	DC	chromosome	1	80	.	+	.	ID=822
822	DC	gene	1	80	.	+	.	gene_id=822
822	DC	exon	1	80	.	+	.	gene_id=822
823	DC	chromosome	1	80	.	+	.	ID=823
823	DC	gene	1	80	.	+	.	gene_id=823
823	DC	exon	1	80	.	+	.	gene_id=823
824	DC	chromosome	1	80	.	+	.	ID=824
824	DC	gene	1	80	.	+	.	gene_id=824
824	DC	exon	1	80	.	+	.	gene_id=824
825	DC	chromosome	1	80	.	+	.	ID=825
825	DC	gene	1	80	.	+	.	gene_id=825
825	DC	exon	1	80	.	+	.	gene_id=825
826	DC	chromosome	1	80	.	+	.	ID=826
826	DC	gene	1	80	.	+	.	gene_id=826
826	DC	exon	1	80	.	+	.	gene_id=826
827	DC	chromosome	1	80	.	+	.	ID=827
827	DC	gene	1	80	.	+	.	gene_id=827
827	DC	exon	1	80	.	+	.	gene_id=827
828	DC	chromosome	1	80	.	+	.	ID=828
828	DC	gene	1	80	.	+	.	gene_id=828
828	DC	exon	1	80	.	+	.	gene_id=828
829	DC	chromosome	1	80	.	+	.	ID=829
829	DC	gene	1	80	.	+	.	gene_id=829
829	DC	exon	1	80	.	+	.	gene_id=829
830	DC	chromosome	1	80	.	+	.	ID=830
830	DC	gene	1	80	.	+	.	gene_id=830
830	DC	exon	1	80	.	+	.	gene_id=830
831	DC	chromosome	1	80	.	+	.	ID=831
831	DC	gene	1	80	.	+	.	gene_id=831
831	DC	exon	1	80	.	+	.	gene_id=831
832	DC	chromosome	1	80	.	+	.	ID=832
832	DC	gene	1	80	.	+	.	gene_id=832
832	DC	exon	1	80	.	+	.	gene_id=832
833	DC	chromosome	1	80	.	+	.	ID=833
833	DC	gene	1	80	.	+	.	gene_id=833
833	DC	exon	1	80	.	+	.	gene_id=833
834	DC	chromosome	1	80	.	+	.	ID=834
834	DC	gene	1	80	.	+	.	gene_id=834
834	DC	exon	1	80	.	+	.	gene_id=834
835	DC	chromosome	1	80	.	+	.	ID=835
835	DC	gene	1	80	.	+	.	gene_id=835
835	DC	exon	1	80	.	+	.	gene_id=835
836	DC	chromosome	1	80	.	+	.	ID=836
836	DC	gene	1	80	.	+	.	gene_id=836
836	DC	exon	1	80	.	+	.	gene_id=836
837	DC	chromosome	1	80	.	+	.	ID=837
837	DC	gene	1	80	.	+	.	gene_id=837
837	DC	exon	1	80	.	+	.	gene_id=837
838	DC	chromosome	1	80	.	+	.	ID=838
838	DC	gene	1	80	.	+	.	gene_id=838
838	DC	exon	1	80	.	+	.	gene_id=838
839	DC	chromosome	1	80	.	+	.	ID=839
839	DC	gene	1	80	.	+	.	gene_id=839
839	DC	exon	1	80	.	+	.	gene_id=839
840	DC	chromosome	1	80	.	+	.	ID=840
840	DC	gene	1	80	.	+	.	gene_id=840
840	DC	exon	1	80	.	+	.	gene_id=840
841	DC	chromosome	1	80	.	+	.	ID=841
841	DC	gene	1	80	.	+	.	gene_id=841
841	DC	exon	1	80	.	+	.	gene_id=841
842	DC	chromosome	1	80	.	+	.	ID=842
842	DC	gene	1	80	.	+	.	gene_id=842
842	DC	exon	1	80	.	+	.	gene_id=842
843	DC	chromosome	1	80	.	+	.	ID=843
843	DC	gene	1	80	.	+	.	gene_id=843
843	DC	exon	1	80	.	+	.	gene_id=843
844	DC	chromosome	1	80	.	+	.	ID=844
844	DC	gene	1	80	.	+	.	gene_id=844
844	DC	exon	1	80	.	+	.	gene_id=844
845	DC	chromosome	1	80	.	+	.	ID=845
845	DC	gene	1	80	.	+	.	gene_id=845
845	DC	exon	1	80	.	+	.	gene_id=845
846	DC	chromosome	1	80	.	+	.	ID=846
846	DC	gene	1	80	.	+	.	gene_id=846
846	DC	exon	1	80	.	+	.	gene_id=846
847	DC	chromosome	1	80	.	+	.	ID=847
847	DC	gene	1	80	.	+	.	gene_id=847
847	DC	exon	1	80	.	+	.	gene_id=847
848	DC	chromosome	1	80	.	+	.	ID=848
848	DC	gene	1	80	.	+	.	gene_id=848
848	DC	exon	1	80	.	+	.	gene_id=848
849	DC	chromosome	1	80	.	+	.	ID=849
849	DC	gene	1	80	.	+	.	gene_id=849
849	DC	exon	1	80	.	+	.	gene_id=849
850	DC	chromosome	1	80	.	+	.	ID=850
850	DC	gene	1	80	.	+	.	gene_id=850
850	DC	exon	1	80	.	+	.	gene_id=850
851	DC	chromosome	1	80	.	+	.	ID=851
851	DC	gene	1	80	.	+	.	gene_id=851
851	DC	exon	1	80	.	+	.	gene_id=851
852	DC	chromosome	1	80	.	+	.	ID=852
852	DC	gene	1	80	.	+	.	gene_id=852
852	DC	exon	1	80	.	+	.	gene_id=852
853	DC	chromosome	1	80	.	+	.	ID=853
853	DC	gene	1	80	.	+	.	gene_id=853
853	DC	exon	1	80	.	+	.	gene_id=853
854	DC	chromosome	1	80	.	+	.	ID=854
854	DC	gene	1	80	.	+	.	gene_id=854
854	DC	exon	1	80	.	+	.	gene_id=854
855	DC	chromosome	1	80	.	+	.	ID=855
855	DC	gene	1	80	.	+	.	gene_id=855
855	DC	exon	1	80	.	+	.	gene_id=855
856	DC	chromosome	1	80	.	+	.	ID=856
856	DC	gene	1	80	.	+	.	gene_id=856
856	DC	exon	1	80	.	+	.	gene_id=856
857	DC	chromosome	1	80	.	+	.	ID=857
857	DC	gene	1	80	.	+	.	gene_id=857
857	DC	exon	1	80	.	+	.	gene_id=857
858	DC	chromosome	1	80	.	+	.	ID=858
858	DC	gene	1	80	.	+	.	gene_id=858
858	DC	exon	1	80	.	+	.	gene_id=858
859	DC	chromosome	1	80	.	+	.	ID=859
859	DC	gene	1	80	.	+	.	gene_id=859
859	DC	exon	1	80	.	+	.	gene_id=859
860	DC	chromosome	1	80	.	+	.	ID=860
860	DC	gene	1	80	.	+	.	gene_id=860
860	DC	exon	1	80	.	+	.	gene_id=860
861	DC	chromosome	1	80	.	+	.	ID=861
861	DC	gene	1	80	.	+	.	gene_id=861
861	DC	exon	1	80	.	+	.	gene_id=861
862	DC	chromosome	1	80	.	+	.	ID=862
862	DC	gene	1	80	.	+	.	gene_id=862
862	DC	exon	1	80	.	+	.	gene_id=862
863	DC	chromosome	1	80	.	+	.	ID=863
863	DC	gene	1	80	.	+	.	gene_id=863
863	DC	exon	1	80	.	+	.	gene_id=863
864	DC	chromosome	1	80	.	+	.	ID=864
864	DC	gene	1	80	.	+	.	gene_id=864
864	DC	exon	1	80	.	+	.	gene_id=864
865	DC	chromosome	1	80	.	+	.	ID=865
865	DC	gene	1	80	.	+	.	gene_id=865
865	DC	exon	1	80	.	+	.	gene_id=865
866	DC	chromosome	1	80	.	+	.	ID=866
866	DC	gene	1	80	.	+	.	gene_id=866
866	DC	exon	1	80	.	+	.	gene_id=866
867	DC	chromosome	1	80	.	+	.	ID=867
867	DC	gene	1	80	.	+	.	gene_id=867
867	DC	exon	1	80	.	+	.	gene_id=867
868	DC	chromosome	1	80	.	+	.	ID=868
868	DC	gene	1	80	.	+	.	gene_id=868
868	DC	exon	1	80	.	+	.	gene_id=868
869	DC	chromosome	1	80	.	+	.	ID=869
869	DC	gene	1	80	.	+	.	gene_id=869
869	DC	exon	1	80	.	+	.	gene_id=869
870	DC	chromosome	1	80	.	+	.	ID=870
870	DC	gene	1	80	.	+	.	gene_id=870
870	DC	exon	1	80	.	+	.	gene_id=870
871	DC	chromosome	1	80	.	+	.	ID=871
871	DC	gene	1	80	.	+	.	gene_id=871
871	DC	exon	1	80	.	+	.	gene_id=871
872	DC	chromosome	1	80	.	+	.	ID=872
872	DC	gene	1	80	.	+	.	gene_id=872
872	DC	exon	1	80	.	+	.	gene_id=872
873	DC	chromosome	1	80	.	+	.	ID=873
873	DC	gene	1	80	.	+	.	gene_id=873
873	DC	exon	1	80	.	+	.	gene_id=873
874	DC	chromosome	1	80	.	+	.	ID=874
874	DC	gene	1	80	.	+	.	gene_id=874
874	DC	exon	1	80	.	+	.	gene_id=874
875	DC	chromosome	1	80	.	+	.	ID=875
875	DC	gene	1	80	.	+	.	gene_id=875
875	DC	exon	1	80	.	+	.	gene_id=875
876	DC	chromosome	1	80	.	+	.	ID=876
876	DC	gene	1	80	.	+	.	gene_id=876
876	DC	exon	1	80	.	+	.	gene_id=876
877	DC	chromosome	1	80	.	+	.	ID=877
877	DC	gene	1	80	.	+	.	gene_id=877
877	DC	exon	1	80	.	+	.	gene_id=877
878	DC	chromosome	1	80	.	+	.	ID=878
878	DC	gene	1	80	.	+	.	gene_id=878
878	DC	exon	1	80	.	+	.	gene_id=878
879	DC	chromosome	1	80	.	+	.	ID=879
879	DC	gene	1	80	.	+	.	gene_id=879
879	DC	exon	1	80	.	+	.	gene_id=879
880	DC	chromosome	1	80	.	+	.	ID=880
880	DC	gene	1	80	.	+	.	gene_id=880
880	DC	exon	1	80	.	+	.	gene_id=880
881	DC	chromosome	1	80	.	+	.	ID=881
881	DC	gene	1	80	.	+	.	gene_id=881
881	DC	exon	1	80	.	+	.	gene_id=881
882	DC	chromosome	1	80	.	+	.	ID=882
882	DC	gene	1	80	.	+	.	gene_id=882
882	DC	exon	1	80	.	+	.	gene_id=882
883	DC	chromosome	1	80	.	+	.	ID=883
883	DC	gene	1	80	.	+	.	gene_id=883
883	DC	exon	1	80	.	+	.	gene_id=883
884	DC	chromosome	1	80	.	+	.	ID=884
884	DC	gene	1	80	.	+	.	gene_id=884
884	DC	exon	1	80	.	+	.	gene_id=884
885	DC	chromosome	1	80	.	+	.	ID=885
885	DC	gene	1	80	.	+	.	gene_id=885
885	DC	exon	1	80	.	+	.	gene_id=885
886	DC	chromosome	1	80	.	+	.	ID=886
886	DC	gene	1	80	.	+	.	gene_id=886
886	DC	exon	1	80	.	+	.	gene_id=886
887	DC	chromosome	1	80	.	+	.	ID=887
887	DC	gene	1	80	.	+	.	gene_id=887
887	DC	exon	1	80	.	+	.	gene_id=887
888	DC	chromosome	1	80	.	+	.	ID=888
888	DC	gene	1	80	.	+	.	gene_id=888
888	DC	exon	1	80	.	+	.	gene_id=888
889	DC	chromosome	1	80	.	+	.	ID=889
889	DC	gene	1	80	.	+	.	gene_id=889
889	DC	exon	1	80	.	+	.	gene_id=889
890	DC	chromosome	1	80	.	+	.	ID=890
890	DC	gene	1	80	.	+	.	gene_id=890
890	DC	exon	1	80	.	+	.	gene_id=890
891	DC	chromosome	1	80	.	+	.	ID=891
891	DC	gene	1	80	.	+	.	gene_id=891
891	DC	exon	1	80	.	+	.	gene_id=891
892	DC	chromosome	1	80	.	+	.	ID=892
892	DC	gene	1	80	.	+	.	gene_id=892
892	DC	exon	1	80	.	+	.	gene_id=892
893	DC	chromosome	1	80	.	+	.	ID=893
893	DC	gene	1	80	.	+	.	gene_id=893
893	DC	exon	1	80	.	+	.	gene_id=893
894	DC	chromosome	1	80	.	+	.	ID=894
894	DC	gene	1	80	.	+	.	gene_id=894
894	DC	exon	1	80	.	+	.	gene_id=894
895	DC	chromosome	1	80	.	+	.	ID=895
895	DC	gene	1	80	.	+	.	gene_id=895
895	DC	exon	1	80	.	+	.	gene_id=895
896	DC	chromosome	1	80	.	+	.	ID=896
896	DC	gene	1	80	.	+	.	gene_id=896
896	DC	exon	1	80	.	+	.	gene_id=896
897	DC	chromosome	1	80	.	+	.	ID=897
897	DC	gene	1	80	.	+	.	gene_id=897
897	DC	exon	1	80	.	+	.	gene_id=897
898	DC	chromosome	1	80	.	+	.	ID=898
898	DC	gene	1	80	.	+	.	gene_id=898
898	DC	exon	1	80	.	+	.	gene_id=898
899	DC	chromosome	1	80	.	+	.	ID=899
899	DC	gene	1	80	.	+	.	gene_id=899
899	DC	exon	1	80	.	+	.	gene_id=899
900	DC	chromosome	1	80	.	+	.	ID=900
900	DC	gene	1	80	.	+	.	gene_id=900
900	DC	exon	1	80	.	+	.	gene_id=900
901	DC	chromosome	1	80	.	+	.	ID=901
901	DC	gene	1	80	.	+	.	gene_id=901
901	DC	exon	1	80	.	+	.	gene_id=901
902	DC	chromosome	1	80	.	+	.	ID=902
902	DC	gene	1	80	.	+	.	gene_id=902
902	DC	exon	1	80	.	+	.	gene_id=902
903	DC	chromosome	1	80	.	+	.	ID=903
903	DC	gene	1	80	.	+	.	gene_id=903
903	DC	exon	1	80	.	+	.	gene_id=903
904	DC	chromosome	1	80	.	+	.	ID=904
904	DC	gene	1	80	.	+	.	gene_id=904
904	DC	exon	1	80	.	+	.	gene_id=904
905	DC	chromosome	1	80	.	+	.	ID=905
905	DC	gene	1	80	.	+	.	gene_id=905
905	DC	exon	1	80	.	+	.	gene_id=905
906	DC	chromosome	1	80	.	+	.	ID=906
906	DC	gene	1	80	.	+	.	gene_id=906
906	DC	exon	1	80	.	+	.	gene_id=906
907	DC	chromosome	1	80	.	+	.	ID=907
907	DC	gene	1	80	.	+	.	gene_id=907
907	DC	exon	1	80	.	+	.	gene_id=907
908	DC	chromosome	1	80	.	+	.	ID=908
908	DC	gene	1	80	.	+	.	gene_id=908
908	DC	exon	1	80	.	+	.	gene_id=908
909	DC	chromosome	1	80	.	+	.	ID=909
909	DC	gene	1	80	.	+	.	gene_id=909
909	DC	exon	1	80	.	+	.	gene_id=909
910	DC	chromosome	1	80	.	+	.	ID=910
910	DC	gene	1	80	.	+	.	gene_id=910
910	DC	exon	1	80	.	+	.	gene_id=910
911	DC	chromosome	1	80	.	+	.	ID=911
911	DC	gene	1	80	.	+	.	gene_id=911
911	DC	exon	1	80	.	+	.	gene_id=911
912	DC	chromosome	1	80	.	+	.	ID=912
912	DC	gene	1	80	.	+	.	gene_id=912
912	DC	exon	1	80	.	+	.	gene_id=912
913	DC	chromosome	1	80	.	+	.	ID=913
913	DC	gene	1	80	.	+	.	gene_id=913
913	DC	exon	1	80	.	+	.	gene_id=913
914	DC	chromosome	1	80	.	+	.	ID=914
914	DC	gene	1	80	.	+	.	gene_id=914
914	DC	exon	1	80	.	+	.	gene_id=914
915	DC	chromosome	1	80	.	+	.	ID=915
915	DC	gene	1	80	.	+	.	gene_id=915
915	DC	exon	1	80	.	+	.	gene_id=915
916	DC	chromosome	1	80	.	+	.	ID=916
916	DC	gene	1	80	.	+	.	gene_id=916
916	DC	exon	1	80	.	+	.	gene_id=916
917	DC	chromosome	1	80	.	+	.	ID=917
917	DC	gene	1	80	.	+	.	gene_id=917
917	DC	exon	1	80	.	+	.	gene_id=917
918	DC	chromosome	1	80	.	+	.	ID=918
918	DC	gene	1	80	.	+	.	gene_id=918
918	DC	exon	1	80	.	+	.	gene_id=918
919	DC	chromosome	1	80	.	+	.	ID=919
919	DC	gene	1	80	.	+	.	gene_id=919
919	DC	exon	1	80	.	+	.	gene_id=919
920	DC	chromosome	1	80	.	+	.	ID=920
920	DC	gene	1	80	.	+	.	gene_id=920
920	DC	exon	1	80	.	+	.	gene_id=920
921	DC	chromosome	1	80	.	+	.	ID=921
921	DC	gene	1	80	.	+	.	gene_id=921
921	DC	exon	1	80	.	+	.	gene_id=921
922	DC	chromosome	1	80	.	+	.	ID=922
922	DC	gene	1	80	.	+	.	gene_id=922
922	DC	exon	1	80	.	+	.	gene_id=922
923	DC	chromosome	1	80	.	+	.	ID=923
923	DC	gene	1	80	.	+	.	gene_id=923
923	DC	exon	1	80	.	+	.	gene_id=923
924	DC	chromosome	1	80	.	+	.	ID=924
924	DC	gene	1	80	.	+	.	gene_id=924
924	DC	exon	1	80	.	+	.	gene_id=924
925	DC	chromosome	1	80	.	+	.	ID=925
925	DC	gene	1	80	.	+	.	gene_id=925
925	DC	exon	1	80	.	+	.	gene_id=925
926	DC	chromosome	1	80	.	+	.	ID=926
926	DC	gene	1	80	.	+	.	gene_id=926
926	DC	exon	1	80	.	+	.	gene_id=926
927	DC	chromosome	1	80	.	+	.	ID=927
927	DC	gene	1	80	.	+	.	gene_id=927
927	DC	exon	1	80	.	+	.	gene_id=927
928	DC	chromosome	1	80	.	+	.	ID=928
928	DC	gene	1	80	.	+	.	gene_id=928
928	DC	exon	1	80	.	+	.	gene_id=928
929	DC	chromosome	1	80	.	+	.	ID=929
929	DC	gene	1	80	.	+	.	gene_id=929
929	DC	exon	1	80	.	+	.	gene_id=929
930	DC	chromosome	1	80	.	+	.	ID=930
930	DC	gene	1	80	.	+	.	gene_id=930
930	DC	exon	1	80	.	+	.	gene_id=930
931	DC	chromosome	1	80	.	+	.	ID=931
931	DC	gene	1	80	.	+	.	gene_id=931
931	DC	exon	1	80	.	+	.	gene_id=931
932	DC	chromosome	1	80	.	+	.	ID=932
932	DC	gene	1	80	.	+	.	gene_id=932
932	DC	exon	1	80	.	+	.	gene_id=932
933	DC	chromosome	1	80	.	+	.	ID=933
933	DC	gene	1	80	.	+	.	gene_id=933
933	DC	exon	1	80	.	+	.	gene_id=933
934	DC	chromosome	1	80	.	+	.	ID=934
934	DC	gene	1	80	.	+	.	gene_id=934
934	DC	exon	1	80	.	+	.	gene_id=934
935	DC	chromosome	1	80	.	+	.	ID=935
935	DC	gene	1	80	.	+	.	gene_id=935
935	DC	exon	1	80	.	+	.	gene_id=935
936	DC	chromosome	1	80	.	+	.	ID=936
936	DC	gene	1	80	.	+	.	gene_id=936
936	DC	exon	1	80	.	+	.	gene_id=936
937	DC	chromosome	1	80	.	+	.	ID=937
937	DC	gene	1	80	.	+	.	gene_id=937
937	DC	exon	1	80	.	+	.	gene_id=937
938	DC	chromosome	1	80	.	+	.	ID=938
938	DC	gene	1	80	.	+	.	gene_id=938
938	DC	exon	1	80	.	+	.	gene_id=938
939	DC	chromosome	1	80	.	+	.	ID=939
939	DC	gene	1	80	.	+	.	gene_id=939
939	DC	exon	1	80	.	+	.	gene_id=939
940	DC	chromosome	1	80	.	+	.	ID=940
940	DC	gene	1	80	.	+	.	gene_id=940
940	DC	exon	1	80	.	+	.	gene_id=940
941	DC	chromosome	1	80	.	+	.	ID=941
941	DC	gene	1	80	.	+	.	gene_id=941
941	DC	exon	1	80	.	+	.	gene_id=941
942	DC	chromosome	1	80	.	+	.	ID=942
942	DC	gene	1	80	.	+	.	gene_id=942
942	DC	exon	1	80	.	+	.	gene_id=942
943	DC	chromosome	1	80	.	+	.	ID=943
943	DC	gene	1	80	.	+	.	gene_id=943
943	DC	exon	1	80	.	+	.	gene_id=943
944	DC	chromosome	1	80	.	+	.	ID=944
944	DC	gene	1	80	.	+	.	gene_id=944
944	DC	exon	1	80	.	+	.	gene_id=944
945	DC	chromosome	1	80	.	+	.	ID=945
945	DC	gene	1	80	.	+	.	gene_id=945
945	DC	exon	1	80	.	+	.	gene_id=945
946	DC	chromosome	1	80	.	+	.	ID=946
946	DC	gene	1	80	.	+	.	gene_id=946
946	DC	exon	1	80	.	+	.	gene_id=946
947	DC	chromosome	1	80	.	+	.	ID=947
947	DC	gene	1	80	.	+	.	gene_id=947
947	DC	exon	1	80	.	+	.	gene_id=947
948	DC	chromosome	1	80	.	+	.	ID=948
948	DC	gene	1	80	.	+	.	gene_id=948
948	DC	exon	1	80	.	+	.	gene_id=948
949	DC	chromosome	1	80	.	+	.	ID=949
949	DC	gene	1	80	.	+	.	gene_id=949
949	DC	exon	1	80	.	+	.	gene_id=949
